id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,opening,moves,clock,winner,tournament
kYCsyrbp,True,standard,blitz,blitz,2017-08-05 07:33:12.429000+00:00,2017-08-05 07:37:12.762000+00:00,draw,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1867, 'ratingDiff': -1}, 'black': {'user': {'name': 'zx-speccy', 'id': 'zx-speccy'}, 'rating': 1833, 'ratingDiff': 1}}","{'eco': 'B12', 'name': 'Caro-Kann Defense: Advance Variation, Tal Variation', 'ply': 7}",e4 c6 d4 d5 e5 Bf5 h4 h6 Bd3 Bxd3 Qxd3 e6 Nf3 Qa5+ Bd2 Qa6 Qxa6 Nxa6 O-O Ne7 Nc3 Nf5 Ne2 h5 Rad1 g6 Bg5 Be7 Bxe7 Kxe7 g3 Nc7 c3 b6 Ne1 c5 Nc2 c4 Ne3 b5 Nxf5+ gxf5 a3 a5 Nf4 Rag8 Kh2 Rg4 f3 Rg7 Rf2 Rgg8 Nh3 Rb8 Ng5 b4 axb4 axb4 Rdd2 bxc3 bxc3 Rb3 Rc2 Nb5 Rb2 Nxc3 Rxb3 cxb3 Rb2 Rb8 Nh3 Na4 Rb1 b2 Nf4 Nc3 Rxb2 Rxb2+ Kh3 Ne2 Nxh5 Nxd4 g4 Nxf3 gxf5 exf5 Kg3 Nxh4 Kxh4 d4 Nf4 d3 Nxd3 Ke6 Nxb2 Kxe5 Kg3 Ke4 Kf2 f4 Nd1 f5 Nc3+ Kd3 Ne2 Ke4 Nc3+ Kd3 Ne2 Ke4 Nc3+ Kd3 Nd5 Ke4 Nc3+ Kd3 Ne2 f3 Ng3 f4 Nh5 Ke4 Ng7 Ke5 Nh5 Kf5 Ng7+ Kg6 Ne8 Kf7 Nd6+ Ke6 Ne4 Ke5 Kxf3 Kd4 Kxf4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",,
G8a4weNx,True,standard,blitz,blitz,2017-08-05 07:21:41.024000+00:00,2017-08-05 07:26:30.977000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1870, 'ratingDiff': -13}, 'black': {'user': {'name': 'Michael_Edward', 'id': 'michael_edward'}, 'rating': 1816, 'ratingDiff': 12}}","{'eco': 'B43', 'name': 'Sicilian Defense: Kan Variation, Knight Variation', 'ply': 9}",e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7 Bd3 b5 a3 Bb7 O-O Be7 Re1 Nf6 Qf3 h5 Bf4 Qb6 Nb3 Nc6 Be3 Qc7 Bf4 Qb6 Be3 Qc7 Nc5 Bc8 Rad1 Ne5 Qe2 Bxc5 Bxc5 Qxc5 Kh1 Nxd3 Rxd3 Qc4 Qd2 Ng4 f3 Ne5 b3 Qc7 Rde3 Bb7 Rd1 Rc8 a4 b4 Na2 a5 c4 bxc3 Rxc3 Qb8 Rxc8+ Qxc8 Nc3 O-O Nb5 Qc6 Qb2 Ba6 Qxe5 Bxb5 Qxb5 Qc2 Qd3 Qxd3 Rxd3 Rd8 Rd6 Kf8 Kg1 Ke7 Ra6 Rb8 Rxa5 Rxb3 Kf2 Rb2+ Kg3 Ra2 Ra7 g6 e5 Re2 f4 Re3+ Kf2 Re4 Kf3 Rb4 h3 Rb3+ Ke4 Rb4+ Kd3 Rb3+ Kc4 Rb2 g4 hxg4 hxg4 Rc2+ Kd3 Rf2 Ke3 Rg2 Kf3 Ra2 a5 Ra3+ Ke4 Ra4+ Ke3 Ra3+ Kd4 Ra4+ Ke3 Ra3+ Kf2 Ra2+ Kg3 Ra3+ Kh4 Ra2 Kg5 Rh2 Rb7 Ra2 Rb5 d6 Rb7+ Ke8 Kf6 dxe5 Re7+ Kd8 fxe5 Rf2+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
V421S6G6,True,standard,blitz,blitz,2017-08-05 07:07:34.856000+00:00,2017-08-05 07:12:09.222000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1841, 'ratingDiff': 4}, 'black': {'user': {'name': 'zeittotschlaeger', 'id': 'zeittotschlaeger'}, 'rating': 1571, 'ratingDiff': -4}}","{'eco': 'C40', 'name': ""King's Pawn Game: McConnell Defense"", 'ply': 4}",e4 e5 Nf3 Qf6 Nc3 c6 Bc4 Bc5 d3 d6 O-O Bg4 Na4 Bd4 c3 Bb6 Nxb6 axb6 d4 h6 dxe5 dxe5 Be2 Ne7 h3 Bh5 Qb3 b5 Rd1 O-O Be3 Bxf3 Bxf3 Ng6 Bc5 Re8 Rd6 Qg5 Be3 Nf4 Bxf4 exf4 Rad1 Na6 Rd7 Nc5 Qxf7+ Kh8 Rc7 Ne6 Rxb7 Nd8 Qxe8+ Kh7 Bg4 Nxb7 Bf5+ g6 Rd7+ Qe7 Rxe7#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
ZhPiCWph,True,standard,blitz,blitz,2017-08-05 06:55:59.446000+00:00,2017-08-05 06:58:45.497000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1828, 'ratingDiff': 8}, 'black': {'user': {'name': 'petergiter', 'id': 'petergiter'}, 'rating': 1745, 'ratingDiff': -8}}","{'eco': 'B07', 'name': 'Czech Defense', 'ply': 6}",e4 d6 d4 Nf6 Nc3 c6 Bf4 g6 Nf3 Bg7 Bd3 O-O O-O Nbd7 Re1 Re8 e5 dxe5 Nxe5 Nd5 Nxd5 cxd5 Nxd7 Bxd7 c3 Qc8 Qb3 Qc6 Be5 b6 Bxg7 Kxg7 Re3 Rad8 h4 Bc8 h5 Rd6 Bb5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
XHeTtplJ,True,standard,blitz,blitz,2017-08-05 06:53:53.085000+00:00,2017-08-05 06:55:46.953000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1820, 'ratingDiff': 8}, 'black': {'user': {'name': 'mike_ledesma23', 'id': 'mike_ledesma23'}, 'rating': 1704, 'ratingDiff': -7}}","{'eco': 'C78', 'name': 'Ruy Lopez: Morphy Defense', 'ply': 9}",e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Ba4 b5 Bb3 Bc5 c3 Bb6 Re1 d6 h3 O-O d4 Bd7 Bg5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Kg7 Qf3 Be6 d5 Nd4 cxd4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
ImaFrpkH,True,standard,blitz,blitz,2017-08-05 06:44:29.465000+00:00,2017-08-05 06:50:46.125000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1820, 'ratingDiff': -9}, 'black': {'user': {'name': 'Cheeta', 'id': 'cheeta'}, 'rating': 1893, 'ratingDiff': 8}}","{'eco': 'B00', 'name': 'Nimzowitsch Defense: Scandinavian Variation, Exchange Variation', 'ply': 6}",e4 d5 exd5 Qxd5 d4 Nc6 Nf3 Bg4 c4 Qe4+ Qe2 Bxf3 gxf3 Qxe2+ Bxe2 Nxd4 Be3 Nc2+ Kd2 Nxa1 Na3 O-O-O+ Kc3 g6 Rxa1 Bg7+ Kc2 Nf6 Nb5 a6 Nd4 Rhe8 f4 e5 fxe5 Rxe5 Rd1 Ne4 Bg4+ f5 Bf3 c5 Nb3 Rxd1 Kxd1 b6 Nd2 Nxd2 Kxd2 Re8 Kc2 Bd4 Bc6 Rd8 Bg5 Rd6 Bd5 Bxf2 Bf4 Rxd5 cxd5 Kd7 h4 Bxh4 d6 Bf6 Kd3 Bg7 b3 Bf8 Kc4 Bxd6 Bg5 Bf8 Kd5 h6 Be3 Bg7 a4 g5 Bf2 a5 Kc4 Kc6 Kd3 f4 Ke4 h5 Kf5 Kd5 Bg1 f3 Kxg5 Bd4 Bh2 f2 Bg3 f1=Q Kxh5 Qf3+ Kh4 Qxg3+ Kxg3 c4 b4 axb4 a5 bxa5 Kf3 c3 Ke2 c2 Kd2 b3 Kc1 Kc4 Kd2 a4 Ke2 Kc3 Kf3 b2 Ke4 c1=Q Kd5 b1=Q Kc6 Qb5+ Kd6 Qcg5 Ke6 Qg6+ Ke7 Qb7+ Kf8 Qgf7#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
ak4FjjDx,True,standard,blitz,blitz,2017-08-03 18:03:19.314000+00:00,2017-08-03 18:04:04.861000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1822, 'ratingDiff': -11}, 'black': {'user': {'name': 'CountZero44', 'id': 'countzero44'}, 'rating': 1803, 'ratingDiff': 11}}","{'eco': 'C00', 'name': 'French Defense: Knight Variation', 'ply': 3}",e4 e6 Nf3 d5 exd5 exd5 d4 c6 Be2 Bd6 O-O Ne7 c4 O-O Nc3 Bf5 Qb3 Qd7 cxd5 Nxd5 Nxd5 cxd5 Qxd5 Bxh2+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
NF1exUa5,True,standard,blitz,blitz,2017-08-02 21:15:01.803000+00:00,2017-08-02 21:17:44.470000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1805, 'ratingDiff': 12}, 'black': {'user': {'name': 'bagher1963', 'id': 'bagher1963'}, 'rating': 1839, 'ratingDiff': -11}}","{'eco': 'C10', 'name': 'French Defense: Rubinstein Variation, Blackburne Defense', 'ply': 8}",e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Bd3 Ngf6 c3 Nxe4 Bxe4 Nf6 Bf3 Be7 Ne2 O-O O-O c5 Be3 cxd4 Bxd4 Bd7 Bxb7 Rb8 Bf3 Rxb2 Qc1 Rb5 Rb1 a6 Rb3 Nd5 Bxd5 exd5 Nf4 Bf5 Qe1 Bf6 Qe3 Bxd4 Qxd4 Be6 Re1 Rxb3 axb3 Qb8 b4 Rd8 Nxe6 fxe6 Rxe6 a5 Re7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
s0jrVDif,True,standard,blitz,blitz,2017-08-02 21:02:44.584000+00:00,2017-08-02 21:07:00.505000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1828, 'ratingDiff': -12}, 'black': {'user': {'name': 'loOsercompulsive', 'id': 'loosercompulsive'}, 'rating': 1796, 'ratingDiff': 11}}","{'eco': 'B07', 'name': ""Modern Defense: Geller's System"", 'ply': 7}",e4 g6 Nf3 Bg7 d4 d6 c3 Nf6 Nbd2 O-O Bc4 Bg4 O-O c5 e5 dxe5 dxe5 Nfd7 Re1 Nxe5 Qb3 Nxf3+ Nxf3 Bxf3 gxf3 Nc6 Qxb7 Na5 Qa6 Nxc4 Qxc4 Qc7 Bg5 e6 b4 Rac8 Rad1 cxb4 Qxc7 Rxc7 cxb4 Rc2 a3 Ra2 Rd3 Rc8 Red1 h6 Rd8+ Rxd8 Rxd8+ Kh7 Be3 Rxa3 Rd7 Kg8 Rd8+ Kh7 Rd7 Kg8 Rd8+ Kh7 Rd7 Kg8 Bxa7 Bf6 Rc7 Kg7 Bc5 Ra1+ Kg2 Be5 Be3 Bxc7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
FWo5AlSO,True,standard,blitz,blitz,2017-08-02 20:46:50.394000+00:00,2017-08-02 20:53:12.983000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1840, 'ratingDiff': -10}, 'black': {'user': {'name': 'best-move', 'id': 'best-move'}, 'rating': 1881, 'ratingDiff': 9}}","{'eco': 'C97', 'name': 'Ruy Lopez: Closed, Chigorin Defense', 'ply': 22}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Na5 Bc2 c5 d4 Qc7 Bg5 cxd4 cxd4 exd4 Nxd4 Bb7 Nf5 Rac8 Nxe7+ Qxe7 Nc3 Qe5 f4 Qc5+ Kh1 b4 Bxf6 gxf6 Qg4+ Kh8 e5 Rg8 Qf5 Rg6 h4 Qf2 Re2 Bxg2+ Kh2 Qxh4+ Kg1 Be4+ Kf1 Bxf5 Bxf5 Qxf4+ Rf2 Qc4+ Ne2 fxe5 Rc1 Qxc1+ Nxc1 Rxc1+ Ke2 Rf6 Bd3 Rxf2+ Kxf2 Rd1 Ke2 Rxd3 Kxd3 d5 a3 bxa3 bxa3 f5 Kc3 h6 Kb4 h5 Kxa5 h4 Kxa6 h3 Kb5 h2 a4 h1=Q a5 Qa1 a6 Qxa6+ Kxa6 d4 Kb5 d3 Kc4 d2 Kd3 d1=Q+ Ke3 Qc2 Kf3 Qe4+ Kf2 Qf4+ Kg2 e4 Kg1 e3 Kg2 Qe4+ Kg1 f4 Kf1 f3 Ke1 f2+ Kf1 Qd3+ Kg2 f1=Q+ Kg3 Qdd1 Kh4 Qde2 Kg5 Qeg2+ Kh6 Qfh1#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
UC6qoU4j,True,standard,blitz,blitz,2017-08-02 20:43:47.436000+00:00,2017-08-02 20:46:01.324000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1836, 'ratingDiff': 4}, 'black': {'user': {'name': 'gummibaer', 'id': 'gummibaer'}, 'rating': 1576, 'ratingDiff': -4}}","{'eco': 'C55', 'name': 'Italian Game: Two Knights Defense', 'ply': 6}",e4 e5 Nf3 Nc6 Bc4 Nf6 O-O d6 Re1 Be7 h3 O-O c3 a6 d4 exd4 cxd4 b5 Bb3 Na5 Bc2 c5 Nc3 b4 Nd5 Nxd5 exd5 cxd4 Qd3 f5 Nxd4 Bf6 Nxf5 Bxf5 Qxf5 Bxb2 Qxh7+ Kf7 Bxb2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
MdThgfSL,True,standard,blitz,blitz,2017-08-02 20:08:39.936000+00:00,2017-08-02 20:13:19.520000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1839, 'ratingDiff': 12}, 'black': {'user': {'name': 'Arkturus', 'id': 'arkturus'}, 'rating': 1851, 'ratingDiff': -11}}","{'eco': 'B01', 'name': 'Scandinavian Defense: Mieses-Kotroc Variation', 'ply': 4}",e4 d5 exd5 Qxd5 d4 Nf6 Nf3 g6 c3 Bg7 c4 Qd6 Nc3 O-O g3 Bg4 Bg2 c6 Bf4 Qd7 O-O Re8 Re1 Na6 a3 Bh3 Qd2 Bxg2 Kxg2 e6 Bh6 Nc7 Bxg7 Kxg7 Ne5 Qd8 Rad1 Nd7 Ng4 f5 Qh6+ Kg8 Ne5 Nxe5 dxe5 Qe7 Rd6 Rad8 Red1 Na6 b4 Rxd6 Rxd6 Rd8 Qd2 Rxd6 exd6 Qd7 c5 b6 Qd4 bxc5 bxc5 Nb8 Na4 Qf7 Nb2 Qg7 Qd2 Qb7 Nc4 Nd7 Qe3 Nf8 Ne5 Qg7 Nxc6 Nd7 Qxe6+ Qf7 Ne7+ Kg7 Qxd7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
9zYc6VgX,True,standard,blitz,blitz,2017-08-02 18:53:56.970000+00:00,2017-08-02 18:57:24.732000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1865, 'ratingDiff': -14}, 'black': {'user': {'name': 'EvgenyKanev', 'id': 'evgenykanev'}, 'rating': 1778, 'ratingDiff': 14}}","{'eco': 'B07', 'name': 'Pirc Defense: Byrne Variation', 'ply': 7}",e4 d6 d4 Nf6 Nc3 g6 Bg5 Bg7 Nf3 h6 Bxf6 Bxf6 Bc4 O-O Qd2 Kh7 h4 c6 h5 g5 O-O-O b5 Bb3 a5 a4 bxa4 Bxa4 Na6 Bxc6 Rb8 e5 Bg7 exd6 Qxd6 d5 Rxb2 Qd3+ Kg8 Kxb2 Qb4+ Kc1 Bxc3 Qxc3 Qxc3 Rd3 Qa1+ Kd2 Qxh1 Ne5 Bf5 Rg3 Nc5 f4 Ne4+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
dxyDIbV1,True,standard,blitz,blitz,2017-08-02 18:28:41.218000+00:00,2017-08-02 18:30:17.534000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1879, 'ratingDiff': -14}, 'black': {'user': {'name': 'Panamaka', 'id': 'panamaka'}, 'rating': 1772, 'ratingDiff': 13}}","{'eco': 'B06', 'name': 'Modern Defense', 'ply': 2}",e4 g6 Nf3 b6 d4 Bb7 Nbd2 Bg7 c3 c5 e5 cxd4 cxd4 d6 Bc4 Nd7 exd6 exd6 O-O Ne7 Re1 O-O Qe2 Re8 Ng5 d5 Bb5 a6 Bxd7 Qxd7 Ndf3 Nf5 Qc2 Rac8 Qb3 Nxd4 Qxb6 Nc6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
ipB9aRSv,True,standard,blitz,blitz,2017-08-02 17:25:08.145000+00:00,2017-08-02 17:25:38.749000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1903, 'ratingDiff': -18}, 'black': {'user': {'name': 'realtini', 'id': 'realtini'}, 'rating': 1674, 'ratingDiff': 20}}","{'eco': 'C40', 'name': ""King's Pawn Game: McConnell Defense"", 'ply': 4}",e4 e5 Nf3 Qf6 Nc3 c6 Bc4 Bc5 O-O h5 h3 g5 Nh2 g4 hxg4 hxg4 Nxg4 Qh4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
vR7uJaeJ,True,standard,blitz,blitz,2017-07-31 22:43:53.624000+00:00,2017-07-31 22:49:58.827000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1913, 'ratingDiff': 2}, 'black': {'user': {'name': 'cigaron', 'id': 'cigaron'}, 'rating': 1509, 'ratingDiff': -3}}","{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 6}",e4 e5 Nf3 d6 Bc4 Be7 O-O a6 a4 Be6 Bxe6 fxe6 Re1 Nd7 d4 Bf6 c3 Ne7 d5 exd5 exd5 Nc5 b4 Nd7 c4 O-O Re4 Ng6 Bb2 c6 dxc6 bxc6 Qxd6 Nb6 Qxd8 Raxd8 b5 cxb5 cxb5 a5 Nc3 Nf4 g3 Nd3 Ba3 Rf7 Kg2 Rc7 Ne2 Nc5 Bxc5 Rxc5 Re1 Nc4 Rc1 Nd6 Rxc5 Nxe4 Rc7 Nd2 Ra7 Nxf3 Kxf3 e4+ Kxe4 Re8+ Kf3 Bd8 Nf4 Rf8 Kg4 Bb6 Rb7 Bxf2 Ne6 Rc8 Rxg7+ Kh8 Rg5 Rc4+ Kh5 Rxa4 Kh6 Bd4 Rd5 Kg8 Rd8+ Kf7 Nc5 Bxc5 Rc8 Bb4 Rc7+ Ke6 Kxh7 Kd6 Ra7 Kc5 Ra6 Kxb5 Rg6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
AdsABHUQ,True,standard,blitz,blitz,2017-07-28 17:32:17.450000+00:00,2017-07-28 17:37:21.100000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1931, 'ratingDiff': -18}, 'black': {'user': {'name': 'NimnzoIndianDefence', 'id': 'nimnzoindiandefence'}, 'rating': 1455, 'ratingDiff': 130, 'provisional': True}}","{'eco': 'B21', 'name': 'Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation', 'ply': 12}",e4 c5 Nf3 d6 d4 cxd4 c4 dxc3 Nxc3 Nc6 Bc4 e6 O-O Nf6 Bg5 Be7 Re1 h6 Bh4 g5 Bg3 e5 Nd5 Nxd5 Qxd5 Be6 Qb5 Bxc4 Qxc4 g4 Nd2 h5 f3 gxf3 Nxf3 h4 Bf2 h3 g3 f6 Rad1 Qc7 Qe6 Qd7 Qb3 b6 Qd5 O-O-O Rc1 Kb7 Nh4 Rc8 Nf5 Kb8 Nxe7 Nxe7 Rxc8+ Rxc8 Qf7 f5 exf5 Qxf5 Qxe7 Qf3 Qxd6+ Ka8 Kf1 Qg2+ Ke2 Qe4+ Kd1 Qc2#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
lp2OLEX3,True,standard,blitz,blitz,2017-07-28 17:30:35.889000+00:00,2017-07-28 17:31:11.198000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1930, 'ratingDiff': 1}, 'black': {'user': {'name': 'fritto', 'id': 'fritto'}, 'rating': 1434, 'ratingDiff': -2}}","{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 5}",e4 e5 Nf3 d6 Bc4 Bg4 Nc3 h6 h3 Bh5 Nxe5 Bxd1 Bxf7+ Ke7 Nd5#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
HbtxMAPb,True,standard,blitz,blitz,2017-07-28 17:14:42.650000+00:00,2017-07-28 17:16:10.565000+00:00,timeout,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1920, 'ratingDiff': 2}, 'black': {'user': {'name': 'kokiboy02', 'id': 'kokiboy02'}, 'rating': 1483, 'ratingDiff': -3}}","{'eco': 'B20', 'name': 'Sicilian Defense: Keres Variation', 'ply': 3}",e4 c5 Ne2 d6 d4 Nf6 dxc5 dxc5 Qxd8+ Kxd8 Nbc3 Nc6 Bf4 Bg4 O-O-O+ Ke8 f3 Bh5 h4 e6 g4 Bxg4 fxg4 Nxg4 Bg3 e5 Bh3 Ne3 Rd3 Nc4 Bd7+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
H7FR16mg,True,standard,blitz,blitz,2017-07-28 17:07:04.507000+00:00,2017-07-28 17:09:37.559000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1904, 'ratingDiff': 6}, 'black': {'user': {'name': 'chessilicious', 'id': 'chessilicious'}, 'rating': 1724, 'ratingDiff': -6}}","{'eco': 'C01', 'name': 'French Defense: Exchange Variation', 'ply': 5}",e4 d5 exd5 e6 d4 Bd6 Nf3 Qe7 dxe6 Bxe6 Be2 Nd7 O-O O-O-O Re1 Nb6 c4 c5 d5 Nxd5 cxd5 Bxd5 Qxd5 Bxh2+ Kxh2 Rxd5 Nc3 Rh5+ Kg1 Qc7 Be3 Nf6 Rac1 Ng4 Nb5 Qb8 Rxc5+ Rxc5 Bxc5 a6 Rc1 Kd7 Bd6 Qe8 Rc7+ Kd8 Rxb7 Qxe2 Be7+ Kc8 Nd6#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
GknXEoqh,True,standard,blitz,blitz,2017-07-27 17:13:24.803000+00:00,2017-07-27 17:19:39.656000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1932, 'ratingDiff': -6}, 'black': {'user': {'name': 'aandi', 'id': 'aandi'}, 'rating': 2096, 'ratingDiff': 6}}","{'eco': 'B12', 'name': 'Caro-Kann Defense: Advance Variation, Tal Variation', 'ply': 7}",e4 c6 d4 d5 e5 Bf5 h4 h5 Bd3 Bxd3 Qxd3 g6 Nf3 Bh6 Nbd2 a6 Qb3 Qc8 c4 e6 O-O dxc4 Nxc4 Nd7 Nd6+ Kd8 Nxc8 Kxc8 Bxh6 Nxh6 Ng5 Kc7 Rac1 Nb6 Ne4 Nf5 Qa3 Rad8 Rfd1 Nxh4 Ng5 Rd7 Qc5 Nf5 a4 h4 a5 Nd5 Ne4 g5 Nf6 Rdd8 Nxd5+ Rxd5 Qb6+ Kc8 Rxc6+ bxc6 Qxc6+ Kb8 Qb6+ Kc8 Rc1+ Kd7 Rc7+ Ke8 Rc8+ Rd8 Qc6+ Ke7 Rc7+ Kf8 Rc8 Kg7 Rxd8 Rxd8 Qxa6 Nxd4 Qb6 Rd5 a6 Ne2+ Kf1 Nf4 f3 h3 gxh3 Rd1+ Kf2 Ra1 a7 Nd5 Qb7 Nf4 a8=Q Rxa8 Qxa8 Nxh3+ Kg3 Nf4 Qa7 Nh5+ Kg4 Kg6 b4 Ng7 b5 Nf5 b6 Ne3+ Kg3 Nd5 Kf2 Nf4 b7 Nd3+ Kg3 Nf4 b8=Q Ne2+ Kg2 Nf4+ Kf2 Nd3+ Kf1 Nf4 Kg1 Ng2 Qbb7 Nf4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",black,
SX10zSTH,True,standard,blitz,blitz,2017-07-27 17:04:04.481000+00:00,2017-07-27 17:09:58.769000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1914, 'ratingDiff': 9}, 'black': {'user': {'name': 'mikche', 'id': 'mikche'}, 'rating': 1860, 'ratingDiff': -9}}","{'eco': 'C05', 'name': 'French Defense: Tarrasch Variation, Closed Variation', 'ply': 6}",e4 e6 d4 d5 Nd2 Nf6 Bd3 dxe4 Nxe4 Nbd7 Nf3 Be7 O-O Nxe4 Bxe4 Nf6 Bd3 O-O Re1 b6 Ne5 Bb7 Bg5 c5 dxc5 Bxc5 Qe2 Be7 Rad1 Qc7 Bf4 Qc5 Ng4 Nxg4 Qxg4 Rad8 Qh3 g6 Bh6 Rfe8 Be3 Qc7 Qg3 Qxg3 hxg3 Bf6 c3 Bd5 Bb5 Rf8 c4 Bb7 Bh6 Bg7 Bg5 f6 Be3 e5 f4 exf4 gxf4 f5 Kf2 Be4 Rd7 Rxd7 Bxd7 Rd8 Be6+ Kf8 Re2 Ke7 Bd5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
uDpsbmo8,True,standard,blitz,blitz,2017-07-26 22:44:39.521000+00:00,2017-07-26 22:48:53.998000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 1895, 'ratingDiff': 9}, 'black': {'user': {'name': 'inexperto', 'id': 'inexperto'}, 'rating': 1840, 'ratingDiff': -9}}","{'eco': 'C48', 'name': 'Four Knights Game: Spanish Variation', 'ply': 7}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 d6 O-O Bd7 h3 Be7 Re1 O-O d4 exd4 Nxd4 Nxd4 Qxd4 Bxb5 Nxb5 a6 Nc3 Nd7 Bf4 Bf6 Qd2 Re8 Rad1 Qe7 Bg3 Bxc3 Qxc3 Rac8 Qb3 Nc5 Qd5 Qe6 Qxe6 fxe6 e5 d5 c4 c6 cxd5 cxd5 f3 Na4 b3 Nb6 Bf2 Nd7 Rc1 Rxc1 Rxc1 Nxe5 Rc7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",white,
