id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,winner,opening,moves,clock,tournament
UiXKe50C,True,standard,blitz,blitz,2020-04-22 15:23:02.283000+00:00,2020-04-22 15:28:41.725000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2127, 'ratingDiff': 6}, 'black': {'user': {'name': 'QalaParan', 'id': 'qalaparan'}, 'rating': 2143, 'ratingDiff': -6}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nf3 c6 dxc6 Nxc6 d4 e5 dxe5 Qxd1+ Kxd1 Ng4 Ke1 Bc5 Be3 Nxe3 fxe3 Bxe3 Nc3 a6 Bd3 Be6 Ke2 Ba7 a3 h6 Ne4 O-O-O Nd6+ Kc7 Nf5 Rxd3 Nxg7 Re3+ Kd2 Rd8+ Kc1 Bg4 Nd2 Rg8 h3 Be2 Nf5 Rxe5 Nxh6 Rxg2 Nxf7 Rf5 Nh6 Rd5 c4 Rd4 Nf5 Rxd2 Nh4 Rf2 Kxd2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
FkH6fhHE,True,standard,blitz,blitz,2020-04-22 15:14:23.791000+00:00,2020-04-22 15:15:11.790000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2122, 'ratingDiff': 7}, 'black': {'user': {'name': 'BloodyFox', 'id': 'bloodyfox'}, 'rating': 2259, 'ratingDiff': -8}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nf3 Qxd5 d4 Qe4+ Be2 e6 Nbd2 Bb4 c3 Qg4 cxb4 Qxg2 Rg1 Qh3 Rxg7 Nc6 Rg3 Qh4 Nxh4,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
Y2iOFnpc,True,standard,blitz,blitz,2020-04-22 05:25:44.442000+00:00,2020-04-22 05:31:47.681000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2115, 'ratingDiff': 6}, 'black': {'user': {'name': 'janoalt', 'id': 'janoalt'}, 'rating': 2131, 'ratingDiff': -6}}",white,"{'eco': 'B04', 'name': 'Alekhine Defense: Modern Variation, Schmid Variation', 'ply': 8}",e4 Nf6 e5 Nd5 d4 Nb6 Nf3 d6 exd6 exd6 c3 Nc6 Bd3 Bg4 h3 Bh5 Nbd2 Qd7 O-O f6 Ne4 O-O-O Ng3 Bg6 Bb5 a6 Be2 d5 a4 Bd6 b4 Bxg3 fxg3 Rde8 b5 axb5 axb5 Nd8 Bf4 Ne6 Be3 Be4 Qc1 Qd6 Bf2 g5 Nd2 Bf5 Bh5 Bg6 Bf3 h5 Qa3 Qxa3 Rxa3 Bd3 Rfa1 Bxb5 g4 Nf4 gxh5 f5 Kh2 Kd7 Nb3 Nd3 Be2 Nxf2 Bxb5+ c6 Bf1 g4 R3a2 Ne4 hxg4 fxg4 Kg1 Rxh5 Be2 Rg5 Bd3 Nxc3 Nc5+ Kc7 Ra7 Kd6 Rxb7 Re7 Rxb6 Ne2+ Bxe2 Rxe2 Rb7 Re7 Raa7,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
qBXlGP70,True,standard,blitz,blitz,2020-04-22 05:23:58.665000+00:00,2020-04-22 05:25:34.116000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2121, 'ratingDiff': -6}, 'black': {'user': {'name': 'Wild_Knight07', 'id': 'wild_knight07'}, 'rating': 2085, 'ratingDiff': 9}}",black,"{'eco': 'C97', 'name': 'Ruy Lopez: Closed, Chigorin Defense', 'ply': 22}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O h3 d6 c3 Na5 Bc2 c5 d4 Qc7 Be3 cxd4 cxd4 Nc4 Bg5 Nxb2 Nbd2 Nxd1,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
KNFo36OT,True,standard,blitz,blitz,2020-04-22 04:19:35.243000+00:00,2020-04-22 04:25:04.161000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2126, 'ratingDiff': -6}, 'black': {'user': {'name': 'ameeralsallehi', 'id': 'ameeralsallehi'}, 'rating': 2142, 'ratingDiff': 6}}",black,"{'eco': 'C65', 'name': 'Ruy Lopez: Berlin Defense, Beverwijk Variation', 'ply': 8}",e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 Re1 O-O c3 d6 h3 Bb6 d4 a6 Ba4 Bd7 Nbd2 Re8 d5 Ne7 Bc2 Ng6 Nc4 Ba7 Bg5 h6 Be3 Nh5 Qd2 Nhf4 Rad1 Qf6 Kh2 Kh8 g3 Nxh3 Kg2 Bxe3 Qxe3 Bg4 Rh1 Bxf3+ Qxf3 Qxf3+ Kxf3 Ng5+ Kg2 b5 Ne3 Rec8 Nf5 a5 Rh5 Kg8 Rdh1 Rcb8 Nh4 Nxh4+ R1xh4 b4 c4 a4 f4 exf4 gxf4 Nh7 Bb1 Nf6 Rf5 Re8 Kf3 Re7 Rh1 Rae8 Re1 Kh7 e5 dxe5 Rxf6+ Kg8 Rf5 e4+ Rxe4 Rxe4 Bxe4 g6 Re5 Rd8 Bd3 Kf8 Re1 c6 Rh1 cxd5 Rxh6 dxc4 Bxc4 Rd4 Bb5 Kg7 Ke3 Rd5 Rh5 Rxh5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
lP86ODh6,True,standard,blitz,blitz,2020-04-22 04:15:19.695000+00:00,2020-04-22 04:18:52.010000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2120, 'ratingDiff': 6}, 'black': {'user': {'name': 'Mr_Tactics', 'id': 'mr_tactics'}, 'rating': 2099, 'ratingDiff': -5}}",white,"{'eco': 'B90', 'name': 'Sicilian Defense: Najdorf Variation, English Attack', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nb3 Be6 Be2 Be7 Qd2 Nbd7 f3 h5 h4 Rc8 O-O-O b5 Nd5 Nxd5 exd5 Bf5 Bd3 Bxd3 Qxd3 Nb6 Na5 Nc4 Nc6 Rxc6 dxc6 Bxh4 f4 Nxe3 Qxe3 O-O fxe5 Bg5 exd6 Bxe3+ Kb1 Bc5 d7 Qc7 Rhe1 Rd8 Re8+ Bf8 Rde1 f6 Rxd8 Qxd8 Re8 Qb6 a3 Qxc6 d8=Q Qd6 Qxd6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
mfJVluq5,True,standard,blitz,blitz,2020-04-22 03:56:59.505000+00:00,2020-04-22 04:02:31.293000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2109, 'ratingDiff': 6}, 'black': {'user': {'name': 'RChamp88', 'id': 'rchamp88'}, 'rating': 2108, 'ratingDiff': -5}}",white,"{'eco': 'B03', 'name': 'Alekhine Defense', 'ply': 6}",e4 Nf6 e5 Nd5 d4 d6 exd6 cxd6 Nf3 Nc6 c4 Nb6 Nc3 g6 Bf4 Bg7 d5 Na5 Nd2 O-O Be2 Bf5 Rc1 Rc8 b3 e5 dxe6 fxe6 O-O d5 cxd5 exd5 Nb5 Rxc1 Qxc1 a6 Nd6 Qd7 Nxf5 Rxf5 Bg4 Nc6 Bxf5 Qxf5 Bg3 d4 Nf3 Nd5 Qc4 Kh8 Rd1 h6 h4 Nc3 Nxd4 Bxd4 Rxd4 Ne2+ Qxe2 Nxd4 Qe8+ Kh7 Qe7+ Kg8 Qe8+ Qf8 Qxg6+ Qg7 Qe8+ Kh7 Qe4+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
7RhzGYWb,True,standard,blitz,blitz,2020-04-22 03:51:14.666000+00:00,2020-04-22 03:56:50.084000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2115, 'ratingDiff': -6}, 'black': {'user': {'name': 'tiluchi1969', 'id': 'tiluchi1969'}, 'rating': 2107, 'ratingDiff': 6}}",black,"{'eco': 'C10', 'name': 'French Defense: Rubinstein Variation, Blackburne Defense', 'ply': 8}",e4 e6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Nf3 Ngf6 Ng3 Be7 Bd3 a6 O-O b5 a4 b4 a5 Bb7 Bd2 c5 dxc5 Bxc5 Re1 h6 Ne4 Nxe4 Bxe4 Bxe4 Rxe4 Nf6 Rc4 Qe7 Qe1 Nd5 Qe5 O-O Rg4 f6 Qh5 Kh7 Re1 Qf7 Qh4 e5 Qg3 g5 Bxg5 fxg5 Rxg5 Bd6 Qh3 Rg8 Rh5 Qg6 g3 Nf4 Qd7+ Rg7 Rxh6+ Qxh6 Qxd6 Qxd6,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
vxUHVKmr,True,standard,blitz,blitz,2020-04-22 03:41:16.506000+00:00,2020-04-22 03:45:50.412000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2115, 'ratingDiff': 6}, 'black': {'user': {'name': 'carlin1964', 'id': 'carlin1964'}, 'rating': 2110, 'ratingDiff': -5}}",white,"{'eco': 'B32', 'name': 'Sicilian Defense: Löwenthal Variation', 'ply': 8}",e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Bb4 Bd2 Nf6 Bd3 d6 a3 Ba5 O-O O-O b4 Bb6 a4 Be6 a5 Bd4 Rb1 c5 bxc5 dxc5 Nb5 c4 Be2 h6 Bf3 a6 Nc3 Qxa5 Nd5 c3 Nxf6+ gxf6 Bxh6 Rfd8 Bh5 Bxf2+ Rxf2 Rxd1+ Rxd1 Kh7 Be3 Rd8 Rdf1 Rd2 Rxf6 Rxc2 Bxf7 Qa2 Rh6+ Kg7 Rg6+ Kf8 Bxe6+ Ke7 Bxa2 Rxa2 Rc6 c2 Rc1,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
hIWdqNRA,True,standard,blitz,blitz,2020-04-22 03:29:12.683000+00:00,2020-04-22 03:31:21.746000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2122, 'ratingDiff': -6}, 'black': {'user': {'name': 'hand_in_the_bush', 'id': 'hand_in_the_bush'}, 'rating': 2125, 'ratingDiff': 6}}",black,"{'eco': 'B40', 'name': 'Sicilian Defense: Four Knights Variation, Exchange Variation', 'ply': 11}",e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Nxc6 bxc6 Bc4 d5 exd5 cxd5 Bb5+ Bd7 O-O Be7 Bf4 O-O Qf3 Bxb5 Nxb5 Qb6 a4 a6 Be3 Qb7 Nd4 Qxb2 Rfb1 Qc3 Rb7 Qxa1+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
NFTxH0B4,True,standard,blitz,blitz,2020-04-21 23:00:30.421000+00:00,2020-04-21 23:05:04.291000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2121, 'ratingDiff': 6}, 'black': {'user': {'name': 'Lord_Elrond', 'id': 'lord_elrond'}, 'rating': 2122, 'ratingDiff': -5}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nf3 Nxd5 Bc4 Nb6 Bb3 Nc6 d4 Bf5 c3 Qd7 O-O e6 Re1 O-O-O Ne5 Nxe5 Rxe5 Bd6 Re1 Qe7 Qf3 Qh4 g3 Qh3 Qg2 Qg4 a4 Kb8 a5 Nc8 a6 bxa6 Nd2 h5 f3 Qh3 Qxh3 Bxh3 Ne4 Kb7 Ng5 Bf5 Nxf7 Rdf8 Nxh8 Rxh8 h4 Nb6 Kf2 Rf8 Bxe6 Bd3 Bb3 c5 Re3 c4 Bd1 Nd5 Re6 Bc7 Be2 Bxg3+ Kxg3 Bxe2 Rxe2,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
QVLIWVng,True,standard,blitz,blitz,2020-04-21 03:48:38.055000+00:00,2020-04-21 03:55:02.516000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2116, 'ratingDiff': 5}, 'black': {'user': {'name': 'Johntea_ChicksMagnet', 'id': 'johntea_chicksmagnet'}, 'rating': 2087, 'ratingDiff': -6}}",white,"{'eco': 'C67', 'name': 'Ruy Lopez: Berlin Defense, Rio Gambit Accepted', 'ply': 8}",e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6 Nxe5 Nxe5 Rxe5+ Be7 d4 O-O Bd3 Bf6 Re1 h6 c3 c6 Bf4 Ne8 Nd2 d5 Rc1 Nd6 Bb1 a5 Nf3 a4 a3 b5 Ne5 Bxe5 dxe5 Nc4 Qc2 f5 exf6 Qxf6 Qh7+ Kf7 Bg3 Nxb2 Re3 Rh8 Qc2 Qg5 Qxb2 Bg4 Rce1 Rhe8 Rxe8 Rxe8 Rxe8 Kxe8 h3 Be6 Bd3 Kd7 Kh2 h5 h4 Qg4 Qe2 g5 Qxg4 hxg4 hxg5 Bg8 g6 c5 Be5 b4 cxb4 cxb4 axb4 Ke6 Ba1 a3 g7 a2 Kg3 d4 Kxg4 Kd5 Kf4 Kc6 Ke4 Bc4 Bxc4 d3 Kxd3 Kb6 g8=Q Ka7 Qg7+ Kb8 Qf8+ Ka7 Qe7+ Kb6 Qd6+ Ka7 Qc7+ Ka8 Bd5#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
sp9CxV7Z,True,standard,blitz,blitz,2020-04-20 08:29:24.575000+00:00,2020-04-20 08:31:41.793000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2116, 'ratingDiff': -6}, 'black': {'user': {'name': 'CloudAtlas1988', 'id': 'cloudatlas1988'}, 'rating': 2135, 'ratingDiff': 5}}",black,"{'eco': 'B90', 'name': 'Sicilian Defense: Najdorf Variation, English Attack', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nf5 Bxf5 exf5 d5 Bg5 d4 Ne4 Nbd7 Bc4 Bb4+ c3 dxc3 bxc3 Ba5 O-O O-O Qa4 b5 Bxb5 axb5 Qxb5 Qb6 Qd3 Nxe4 Qxe4 Bxc3 Rab1 Qd4 Qc6 Rac8 Qf3 e4 Qh5 Nf6 Qh4 h6 Rfd1 hxg5 Qxg5 Qe5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
kBDWU0XS,True,standard,blitz,blitz,2020-04-20 08:24:41.071000+00:00,2020-04-20 08:29:09.077000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2121, 'ratingDiff': -5}, 'black': {'user': {'name': 'pegasus_2000', 'id': 'pegasus_2000'}, 'rating': 2115, 'ratingDiff': 6}}",black,"{'eco': 'C96', 'name': 'Ruy Lopez: Closed, Keres Defense', 'ply': 22}",e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 h3 O-O c3 Na5 Bc2 c5 d4 Nd7 Be3 Bf6 Nbd2 exd4 cxd4 Nc6 dxc5 dxc5 a4 Bb7 Qe2 Bxb2 Rad1 Bd4 Nxd4 cxd4 Bf4 Nb4 Bb1 Nf6 axb5 d3 Qe3 axb5 Qc5 Nc6 Qxb5 Nd4 Qxb7 Ne2+ Rxe2 dxe2 Re1 Rb8 Bxb8 Qxd2 Rxe2 Qxe2 f3 Nh5 Bd6 Qd1+ Kh2 Qxd6+ Kg1 Rd8,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
TQuSuk3U,True,standard,blitz,blitz,2020-04-20 07:07:13.093000+00:00,2020-04-20 07:11:09.728000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2122, 'ratingDiff': -6}, 'black': {'user': {'name': 'DuleBgd', 'id': 'dulebgd'}, 'rating': 2111, 'ratingDiff': 6}}",black,"{'eco': 'B00', 'name': 'Owen Defense', 'ply': 2}",e4 b6 d4 Bb7 Nd2 e6 Ngf3 Nf6 Bd3 d5 e5 Ne4 O-O h6 Re1 Nxd2 Bxd2 Nc6 c3 Qd7 a4 O-O-O b4 f5 b5 Na5 c4 Nxc4 Bxc4 dxc4 a5 g5 axb6 axb6 Bc3 Qxb5 Nd2 Qd5 f3 g4 Qe2 Rg8 Qxc4 gxf3 Qxd5 Rxg2+ Kf1 Bxd5 Re3 Rxh2 Kg1 Re2 Rxe2 fxe2 Kf2 Be7 Kxe2 Bg5 Nf3 Kd7 Rg1 Bxf3+ Kxf3 Kc6 Rb1 Kd5 Ke2 Kc4 Ba1 Ra8 Rc1+ Bxc1,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
WkkE6MSL,True,standard,blitz,blitz,2020-04-20 06:48:48.221000+00:00,2020-04-20 06:54:16.930000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2121, 'ratingDiff': 6}, 'black': {'user': {'name': 'daniellah', 'id': 'daniellah'}, 'rating': 2128, 'ratingDiff': -6}}",white,"{'eco': 'B01', 'name': 'Scandinavian Defense: Modern Variation', 'ply': 4}",e4 d5 exd5 Nf6 Nf3 Nxd5 d4 e6 Bd3 Bb4+ c3 Be7 O-O c5 dxc5 Bxc5 Bg5 Be7 Bb5+ Bd7 Bxe7 Qxe7 c4 Nf6 Nc3 O-O Ne5 Bxb5 Nxb5 a6 Nc3 Rd8 Qe2 Qc5 b3 Nc6 Nd3 Qd4 Na4 Qxd3 Qb2 b5 Nc5 Qd6 Nb7 Qd4 Qa3 Rd7 Nc5 Rc7 Rad1 b4 Rxd4 Nxd4 Qb2 Rxc5 Qxd4 Rcc8 Qh4 Rd8 g4 h6 g5 hxg5 Qxg5 a5 h4 a4 Kh2 axb3 axb3 Rd3 Rg1 Ne8 h5 Rxb3 h6 g6 Qe5 Raa3 Qb8 Rh3+ Kg2 Kh7 Qxe8 Kxh6 Qxf7 b3 Kxh3 b2+ Kg2 Rc3 Qf4+ Kg7 Rb1 Rc1 Rxc1 bxc1=Q Qxc1 Kf6 c5 e5 c6 Ke6 c7 Kf5 c8=Q+ Ke4 Qg4+ Kd5 Qcc4+ Kd6 Qge6#,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
3ELwxk2v,True,standard,blitz,blitz,2020-04-20 06:44:26.739000+00:00,2020-04-20 06:47:23.268000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2115, 'ratingDiff': 6}, 'black': {'user': {'name': 'sphongleman', 'id': 'sphongleman'}, 'rating': 2130, 'ratingDiff': -6}}",white,"{'eco': 'B04', 'name': 'Alekhine Defense: Modern Variation, Larsen-Haakert Variation', 'ply': 8}",e4 Nf6 e5 Nd5 Nf3 d6 d4 Nc6 c4 Nb6 exd6 cxd6 Nc3 g6 Bg5 Bg7 Be2 O-O O-O Bg4 h3 Bxf3 Bxf3 Nxc4 Re1 Re8 Qc1 Nxd4 Bxb7 Rb8 Bd5 Nxb2 Qf4 Nf5 Qd2 e6 Bxd8 Rexd8 Bb3 Rdc8 Rac1 Nc4 Bxc4 Rxc4 Ne4 Rd4 Qa5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
KP51jSBb,True,standard,blitz,blitz,2020-04-20 05:59:58.479000+00:00,2020-04-20 06:02:17.815000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2103, 'ratingDiff': 5}, 'black': {'user': {'name': 'nightbird357', 'id': 'nightbird357'}, 'rating': 2059, 'ratingDiff': -5}}",white,"{'eco': 'B28', 'name': ""Sicilian Defense: O'Kelly Variation, Normal System"", 'ply': 5}",e4 c5 Nf3 a6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nf5 d5 Bg5 Bxf5 exf5 d4 Ne4 Be7 Bxf6 Bxf6 Bc4 O-O O-O Nc6 f4 exf4 Rxf4 Be5 Rg4 Kh8 Qf3 f6 Qh3 Ne7 Qxh7+,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
Hh5LmEu0,True,standard,bullet,bullet,2020-04-19 23:15:05.180000+00:00,2020-04-19 23:15:59.925000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2120, 'ratingDiff': -6}, 'black': {'user': {'name': 'ChrisSiles', 'id': 'chrissiles'}, 'rating': 2147, 'ratingDiff': 5}}",black,"{'eco': 'D05', 'name': ""Queen's Pawn Game: Colle System, Traditional Colle"", 'ply': 9}",e3 d5 d4 c5 Nf3 e6 Bd3 Nf6 c3 Bd6 Bc2 b6 O-O Bb7 Nbd2 Ne4 Nxe4 dxe4 Nd2 f5 f3 O-O fxe4 Qh4 h3 fxe4 Qg4 Qxg4 hxg4 Rxf1+ Kxf1 Nd7 Bxe4 Rf8+ Kg1 Ba6 Nb3 Rf1#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
orR8GZLx,True,standard,bullet,bullet,2020-04-19 23:09:56.127000+00:00,2020-04-19 23:10:50.597000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2137, 'ratingDiff': -7}, 'black': {'user': {'name': 'cosimani', 'id': 'cosimani'}, 'rating': 2077, 'ratingDiff': 6}}",black,"{'eco': 'C00', 'name': 'French Defense: Normal Variation', 'ply': 3}",e4 e6 d4 b6 Nd2 Bb4 Nf3 Be7 c3 Ba6 Bd3 Bxd3 Qa4 Ba6 Nf1 Bxf1 Kxf1 Nf6 e5 Nd5 g3 c6 Kg2 O-O Rf1 Nc7 Rh1 b5 Qc2 Nd5 h4 h6 Be3 Nxe3+ fxe3 f5 Raf1 Na6 Nd2 Nc7 Qd1 Nd5 h5 Nxe3+ Kh2 Nxd1 Rxd1 Bg5,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
ujLHbwbH,True,standard,bullet,bullet,2020-04-16 05:25:32.259000+00:00,2020-04-16 05:26:43.098000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2126, 'ratingDiff': 5}, 'black': {'user': {'name': 'Michelle-18', 'id': 'michelle-18'}, 'rating': 2091, 'ratingDiff': -5}}",white,"{'eco': 'C05', 'name': 'French Defense: Tarrasch Variation, Closed Variation', 'ply': 6}",e4 e6 d4 d5 Nd2 Nf6 exd5 Nfd7 c3 exd5 Ngf3 Bd6 Bd3 O-O O-O h6 Re1 Nf6 Qc2 Bg4 h3 Bxf3 Nxf3 Nbd7 Bd2 c6 Re2 Re8 Rae1 Qc7 Bh7+ Kh8 Bd3 Rxe2 Rxe2 Re8 Rxe8+ Nxe8 Be3 Bf4 Qc1 Bxe3 Qxe3 Nef6 Qe7 Kg8 Ne5 Qc8 Qxf7+,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
UYfC1kiz,True,standard,bullet,bullet,2020-04-16 01:38:27.184000+00:00,2020-04-16 01:39:47.266000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2120, 'ratingDiff': 6}, 'black': {'user': {'name': 'Erzengel90', 'id': 'erzengel90'}, 'rating': 2135, 'ratingDiff': -6}}",white,"{'eco': 'C48', 'name': 'Four Knights Game: Spanish Variation, Classical Variation', 'ply': 8}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 Bc5 O-O d6 Re1 Bg4 h3 Bh5 Be2 Qd7 d3 O-O-O Nd2 Bg6 Nb3 Bb6 Na4 Nd4 Nxb6+ axb6 Nxd4 exd4 c3 d5 e5 Ne8 cxd4 f6 Qc2 fxe5 dxe5 d4 Bg5 c5 Bxd8 Qxd8 b4 Qd5 bxc5 Qxc5 Qb3 Kd7 Rac1 Qe7 Qxb6 Qxe5 Qxb7+ Nc7 Bg4+ Kd8 Rxe5,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
KeGv9YsV,True,standard,bullet,bullet,2020-04-16 01:23:48.629000+00:00,2020-04-16 01:25:55.117000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2120, 'ratingDiff': 5}, 'black': {'user': {'name': 'AudioFile', 'id': 'audiofile'}, 'rating': 2112, 'ratingDiff': -5}}",white,"{'eco': 'C00', 'name': 'French Defense: Normal Variation', 'ply': 3}",e4 e6 d4 b6 Nd2 Bb7 Ngf3 d6 Bd3 h6 c3 g5 O-O g4 Ne1 h5 Nc2 Bg7 e5 Nc6 exd6 Qxd6 Bb5 a6 Ne4 Qd7 Bxc6 Qxc6 Re1 O-O-O Nb4 Qd7 Qe2 a5 Na6 Nf6 Nec5 bxc5 Nxc5 Qc6 f3 gxf3 gxf3 Rhg8 Kf2 Nd5 Bd2 Rde8 Rg1 e5 Nxb7 Kxb7 dxe5 Rxe5 Qd3 Ree8 Rae1 Rxe1 Rxe1 f5 Rg1 f4 Re1 Qd7 Qc4 Nf6 Qb3+ Kc8 Qxg8+ Nxg8 Bxf4 Qc6 Re2 Qc5+ Be3 Qb5 Rd2 Qc4 a4,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
VFAaDPe3,True,standard,bullet,bullet,2020-04-15 04:24:37.906000+00:00,2020-04-15 04:26:37.882000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2127, 'ratingDiff': -7}, 'black': {'user': {'name': 'Enigma41', 'id': 'enigma41'}, 'rating': 2066, 'ratingDiff': 7}}",black,"{'eco': 'B12', 'name': 'Caro-Kann Defense', 'ply': 3}",e4 c6 d4 g6 Nd2 Bg7 Ngf3 e6 c3 Ne7 Bd3 O-O e5 d6 exd6 Qxd6 Nc4 Qd8 O-O b5 Nce5 f6 Ng4 Nd5 Re1 Na6 a4 Nac7 axb5 cxb5 Bxb5 Nxb5 c4 Nxd4 Qxd4 Ne7 Qc3 e5 Qb3 Bxg4 c5+ Kh8 Nd2 Bd7 Ne4 Rb8 Qc2 Nc6 Nd6 Qe7 Be3 f5 Rad1 f4 Bc1 Nd4 Qb1 Qg5 b3 Bh3 g3 Qg4 Qd3 f3 Qe4 Qe6 Rxd4 Bf5 Qe3 e4 Ra4 g5 g4 Bg6 b4 Qxg4+ Kh1 Qg2#,"{'initial': 60, 'increment': 0, 'totalTime': 60}",
